,TOKEN,POS
8962,令,VERB
8963,不,ADV
8964,從,VERB
8965,子,NOUN
8966,曰,VERB
8967,魯,PROPN
8968,衛,PROPN
8969,之,SCONJ
8970,政,NOUN
8971,兄,NOUN
8972,弟,NOUN
8973,也,PART
8974,子,NOUN
8975,謂,VERB
8976,衛,PROPN
8977,公,NOUN
8978,子,NOUN
8979,荊,PROPN
8980,善,ADV
8981,居,VERB
8982,屋,NOUN
8983,始,ADV
8984,有,VERB
8985,曰,VERB
8986,苟,ADV
8987,合,VERB
8988,矣,PART
8989,少,ADV
8990,有,VERB
8991,曰,VERB
8992,苟,ADV
8993,完,VERB
8994,矣,PART
8995,富,PROPN
8996,有,PROPN
8997,曰,VERB
8998,苟,ADV
8999,美,VERB
9000,矣,PART
9001,子,NOUN
9002,適,VERB
9003,衛,PROPN
9004,冉,PROPN
9005,有,VERB
9006,僕,NOUN
9007,子,NOUN
9008,曰,VERB
9009,庶,VERB
9010,矣,PART
9011,哉,PART
9012,冉,PROPN
9013,有,PROPN
9014,曰,VERB
9015,既,ADV
9016,庶,VERB
9017,矣,PART
9018,又,ADV
9019,何,ADV
9020,加,VERB
9021,焉,PART
9022,曰,VERB
9023,富,VERB
9024,之,PRON
9025,曰,VERB
9026,既,ADV
9027,富,VERB
9028,矣,PART
9029,又,ADV
9030,何,ADV
9031,加,VERB
9032,焉,PART
9033,曰,VERB
9034,教,VERB
9035,之,PRON
9036,子,NOUN
9037,曰,VERB
9038,苟,ADV
9039,有,VERB
9040,用,VERB
9041,我,PRON
9042,者,PART
9043,期,NOUN
9044,月,NOUN
9045,而,CCONJ
9046,已,PART
9047,可,VERB
9048,也,PART
9049,三,NUM
9050,年,NOUN
9051,有,VERB
9052,成,VERB
9053,子,NOUN
9054,曰,VERB
9055,善,VERB
9056,人,NOUN
9057,為,AUX
9058,邦,NOUN
9059,百,NUM
9060,年,NOUN
9061,亦,ADV
9062,可,AUX
9063,以,VERB
9064,媵,VERB
9065,殘,VERB
9066,去,VERB
9067,殺,VERB
9068,矣,PART
9069,誠,VERB
9070,哉,PART
9071,是,PRON
9072,言,NOUN
9073,也,PART
9074,子,NOUN
9075,曰,VERB
9076,如,ADV
9077,有,VERB
9078,王,NOUN
9079,者,PART
9080,必,ADV
9081,世,VERB
9082,而,CCONJ
9083,後,VERB
9084,仁,VERB
9085,子,NOUN
9086,曰,VERB
9087,苟,ADV
9088,正,VERB
9089,其,PRON
9090,身,NOUN
9091,矣,PART
9092,於,VERB
9093,從,VERB
9094,政,NOUN
9095,乎,PART
9096,何,ADV
9097,有,VERB
9098,不,ADV
9099,能,AUX
9100,正,VERB
9101,其,PRON
9102,身,NOUN
9103,如,VERB
9104,正,VERB
9105,人,NOUN
9106,何,PRON
9107,冉子,PROPN
9108,退,VERB
9109,朝,NOUN
9110,子,NOUN
9111,曰,VERB
9112,何,ADV
9113,晏,VERB
9114,也,PART
9115,對,ADV
9116,曰,VERB
9117,有,VERB
9118,政,NOUN
9119,子,NOUN
9120,曰,VERB
9121,其,PRON
9122,事,NOUN
9123,也,PART
9124,如,VERB
9125,有,VERB
9126,政,NOUN
9127,雖,ADV
9128,不,ADV
9129,吾,PRON
9130,以,VERB
9131,吾,PRON
9132,其,PRON
9133,與,ADP
9134,聞,VERB
9135,之,PRON
9136,定,PROPN
9137,公,NOUN
9138,問,VERB
9139,一,NUM
9140,言,NOUN
9141,而,CCONJ
9142,可,AUX
9143,以,VERB
9144,興,VERB
9145,邦,NOUN
9146,有,VERB
9147,諸,PRON
9148,孔子,PROPN
9149,對,ADV
9150,曰,VERB
9151,言,NOUN
9152,不,ADV
9153,可,AUX
9154,以,VERB
9155,若,VERB
9156,是,PRON
9157,其,PRON
9158,幾,ADV
9159,也,PART
9160,人,NOUN
9161,之,SCONJ
9162,言,NOUN
9163,曰,VERB
9164,為,ADP
9165,君,NOUN
9166,難,ADV
9167,為,AUX
9168,臣,NOUN
9169,不,ADV
9170,易,VERB
9171,如,VERB
9172,知,VERB
9173,為,ADP
9174,君,NOUN
9175,之,SCONJ
9176,難,VERB
9177,也,PART
9178,不,ADV
9179,幾,VERB
9180,乎,PART
9181,一,NUM
9182,言,NOUN
9183,而,CCONJ
9184,興,VERB
9185,邦,NOUN
9186,乎,PART
9187,曰,VERB
9188,一,NUM
9189,言,NOUN
9190,而,CCONJ
9191,喪,NOUN
9192,邦,NOUN
9193,有,VERB
9194,諸,PRON
9195,孔子,PROPN
9196,對,ADV
9197,曰,VERB
9198,言,NOUN
9199,不,ADV
9200,可,AUX
9201,以,VERB
9202,若,VERB
9203,是,PRON
9204,其,PRON
9205,幾,ADV
9206,也,PART
9207,人,NOUN
9208,之,SCONJ
9209,言,NOUN
9210,曰,VERB
9211,予,PRON
9212,無,VERB
9213,樂,NOUN
9214,乎,PART
9215,為,ADP
9216,君,NOUN
9217,唯,ADV
9218,其,PRON
9219,言,NOUN
9220,而,CCONJ
9221,莫,ADV
9222,予,PRON
9223,違,VERB
9224,也,PART
9225,如,VERB
9226,其,PRON
9227,善,NOUN
9228,而,CCONJ
9229,莫,ADV
9230,之,PRON
9231,違,VERB
9232,也,PART
9233,不,ADV
9234,亦,ADV
9235,善,VERB
9236,乎,PART
9237,如,ADV
9238,不,ADV
9239,善,VERB
9240,而,CCONJ
9241,莫,ADV
9242,之,PRON
9243,違,VERB
9244,也,PART
9245,不,ADV
9246,幾,VERB
9247,乎,PART
9248,一,NUM
9249,言,NOUN
9250,而,CCONJ
9251,喪,VERB
9252,邦,NOUN
9253,乎,PART
9254,葉,PROPN
9255,公,NOUN
9256,問,VERB
9257,政,NOUN
9258,子,NOUN
9259,曰,VERB
9260,近,VERB
9261,者,PART
9262,說,VERB
9263,遠,VERB
9264,者,PART
9265,來,VERB
9266,子夏,PROPN
9267,為,AUX
9268,莒,PROPN
9269,父,NOUN
9270,宰,NOUN
9271,問,VERB
9272,政,NOUN
9273,子,NOUN
9274,曰,VERB
9275,無,VERB
9276,欲,AUX
9277,速,ADV
9278,無,VERB
9279,見,VERB
9280,小,VERB
9281,利,NOUN
9282,欲,AUX
9283,速,VERB
9284,則,ADV
9285,不,ADV
9286,達,VERB
9287,見,VERB
9288,小,VERB
9289,利,NOUN
9290,則,ADV
9291,大,VERB
9292,事,NOUN
9293,不,ADV
9294,成,VERB
9295,葉,PROPN
9296,公,NOUN
9297,語,VERB
9298,孔子,PROPN
9299,曰,VERB
9300,吾,PRON
9301,黨,NOUN
9302,有,VERB
9303,直,VERB
9304,躬,NOUN
9305,者,PART
9306,其,PRON
9307,父,NOUN
9308,攘,VERB
9309,羊,NOUN
9310,而,CCONJ
9311,子,NOUN
9312,證,VERB
9313,之,PRON
9314,孔子,PROPN
9315,曰,VERB
9316,吾,PRON
9317,黨,NOUN
9318,之,SCONJ
9319,直,VERB
9320,者,PART
9321,異,VERB
9322,於,ADP
9323,是,PRON
9324,父,NOUN
9325,為,ADP
9326,子,NOUN
9327,隱,VERB
9328,子,NOUN
9329,為,ADP
9330,父,NOUN
9331,隱,VERB
9332,直,ADV
9333,在,VERB
9334,其,PRON
9335,中,NOUN
9336,矣,PART
9337,樊,PROPN
9338,遲,PROPN
9339,問,VERB
9340,仁,NOUN
9341,子,NOUN
9342,曰,VERB
9343,居,VERB
9344,處,VERB
9345,恭,VERB
9346,執,VERB
9347,事,NOUN
9348,敬,NOUN
9349,與,ADP
9350,人,NOUN
9351,忠,NOUN
9352,雖,ADV
9353,之,PRON
9354,夷狄,PROPN
9355,不,ADV
9356,可,AUX
9357,棄,VERB
9358,也,PART
9359,子貢,PROPN
9360,問,VERB
9361,曰,VERB
9362,何,PRON
9363,如,VERB
9364,斯,ADV
9365,可,AUX
9366,謂,VERB
9367,之,PRON
9368,士,NOUN
9369,矣,PART
9370,子,NOUN
9371,曰,VERB
9372,行,VERB
9373,己,PRON
9374,有,VERB
9375,恥,NOUN
9376,使,VERB
9377,於,ADP
9378,四,NUM
9379,方,NOUN
9380,不,ADV
9381,辱,VERB
9382,君,NOUN
9383,命,NOUN
9384,可,AUX
9385,謂,VERB
9386,士,NOUN
9387,矣,PART
9388,曰,VERB
9389,敢,AUX
9390,問,VERB
9391,其,PRON
9392,次,NOUN
9393,曰,VERB
9394,宗,NOUN
9395,族,NOUN
9396,稱,VERB
9397,孝,NOUN
9398,焉,PART
9399,鄉,NOUN
9400,黨,NOUN
9401,稱,VERB
9402,弟,NOUN
9403,焉,PART
9404,曰,VERB
9405,敢,AUX
9406,問,VERB
9407,其,PRON
9408,次,NOUN
9409,曰,VERB
9410,言,NOUN
9411,必,ADV
9412,信,VERB
9413,行,VERB
9414,必,ADV
9415,果,ADV
9416,硜,NOUN
9417,硜,NOUN
9418,然,VERB
9419,小,VERB
9420,人,NOUN
9421,哉,PART
9422,抑,ADV
9423,亦,ADV
9424,可,AUX
9425,以,VERB
9426,為,VERB
9427,次,NOUN
9428,矣,PART
9429,曰,VERB
9430,今,NOUN
9431,之,SCONJ
9432,從,VERB
9433,政,NOUN
9434,者,PART
9435,何,PRON
9436,如子,PROPN
9437,曰,VERB
9438,噫,INTJ
9439,斗,NOUN
9440,筲,NOUN
9441,之,SCONJ
9442,人,NOUN
9443,何,ADV
9444,足,AUX
9445,算,VERB
9446,也,PART
9447,子,NOUN
9448,曰,VERB
9449,不,ADV
9450,得,VERB
9451,中,NOUN
9452,行,VERB
9453,而,CCONJ
9454,與,VERB
9455,之,PRON
9456,必,ADV
9457,也,PART
9458,狂,VERB
9459,狷,VERB
9460,乎,PART
9461,狂,VERB
9462,者,PART
9463,進,VERB
9464,取,VERB
9465,狷,VERB
9466,者,PART
9467,有,VERB
9468,所,PART
9469,不,ADV
9470,為,VERB
9471,也,PART
9472,子,NOUN
9473,曰,VERB
9474,南,NOUN
9475,人,NOUN
9476,有,VERB
9477,言,NOUN
9478,曰,VERB
9479,人,NOUN
9480,而,CCONJ
9481,無,VERB
9482,恆,VERB
9483,不,ADV
9484,可,AUX
9485,以,VERB
9486,作,VERB
9487,巫,NOUN
9488,醫,NOUN
9489,善,VERB
9490,夫,NOUN
9491,不,ADV
9492,恆,VERB
9493,其,PRON
9494,德,NOUN
9495,或,PRON
9496,承,VERB
9497,之,PRON
9498,羞,VERB
9499,子,NOUN
9500,曰,VERB
9501,不,ADV
9502,占,VERB
9503,而,PART
9504,已,PART
9505,矣,PART
9506,子,NOUN
9507,曰,VERB
9508,君子,NOUN
9509,和,VERB
9510,而,CCONJ
9511,不,ADV
9512,同,VERB
9513,小,VERB
9514,人,NOUN
9515,同,VERB
9516,而,CCONJ
9517,不,ADV
9518,和,VERB
9519,子貢,PROPN
9520,問,VERB
9521,曰,VERB
9522,鄉,NOUN
9523,人,NOUN
9524,皆,ADV
9525,好,VERB
9526,之,PRON
9527,何,PROPN
9528,如子,PROPN
9529,曰,VERB
9530,未,ADV
9531,可,VERB
9532,也,PART
9533,鄉,NOUN
9534,人,NOUN
9535,皆,ADV
9536,惡,VERB
9537,之,PRON
9538,何,PROPN
9539,如子,PROPN
9540,曰,VERB
9541,未,ADV
9542,可,VERB
9543,也,PART
9544,不,ADV
9545,如,VERB
9546,鄉,VERB
9547,人,NOUN
9548,之,SCONJ
9549,善,VERB
9550,者,PART
9551,好,VERB
9552,之,PRON
9553,其,PRON
9554,不,ADV
9555,善,VERB
9556,者,PART
9557,惡,VERB
9558,之,PRON
9559,子,NOUN
9560,曰,VERB
9561,君子,NOUN
9562,易,VERB
9563,事,NOUN
9564,而,CCONJ
9565,難,ADV
9566,說,VERB
9567,也,PART
9568,說,VERB
9569,之,PRON
9570,不,ADV
9571,以,VERB
9572,道,NOUN
9573,不,ADV
9574,說,VERB
9575,也,PART
9576,及,VERB
9577,其,PRON
9578,使,VERB
9579,人,NOUN
9580,也,PART
9581,器,NOUN
9582,之,SCONJ
9583,小,VERB
9584,人,NOUN
9585,難,VERB
9586,事,NOUN
9587,而,CCONJ
9588,易,VERB
9589,說,VERB
9590,也,PART
9591,說,VERB
9592,之,PRON
9593,雖,ADV
9594,不,ADV
9595,以,VERB
9596,道,NOUN
9597,說,VERB
9598,也,PART
9599,及,VERB
9600,其,PRON
9601,使,VERB
9602,人,NOUN
9603,也,PART
9604,求,VERB
9605,備,VERB
9606,焉,PART
9607,子,NOUN
9608,曰,VERB
9609,君子,NOUN
9610,泰,VERB
9611,而,CCONJ
9612,不,ADV
9613,驕,VERB
9614,小,VERB
9615,人,NOUN
9616,驕,VERB
9617,而,CCONJ
9618,不,ADV
9619,泰,VERB
9620,子,NOUN
9621,曰,VERB
9622,剛,VERB
9623,毅,VERB
9624,木,NOUN
9625,訥,VERB
9626,近,VERB
9627,仁,NOUN
9628,子路,PROPN
9629,問,VERB
9630,曰,VERB
9631,何,PRON
9632,如,VERB
9633,斯,ADV
9634,可,AUX
9635,謂,VERB
9636,之,PRON
9637,士,NOUN
9638,矣,PART
9639,子,NOUN
9640,曰,VERB
9641,切,VERB
9642,切,VERB
9643,偲,NOUN
9644,偲,NOUN
9645,怡,VERB
9646,怡,VERB
9647,如,PART
9648,也,PART
9649,可,AUX
9650,謂,VERB
9651,士,NOUN
9652,矣,PART
9653,朋,NOUN
9654,友,NOUN
9655,切,VERB
9656,切,VERB
9657,偲,NOUN
9658,偲,NOUN
9659,兄,NOUN
9660,弟,NOUN
9661,怡,VERB
9662,怡,VERB
9663,子,NOUN
9664,曰,VERB
9665,善,VERB
9666,人,NOUN
9667,教,VERB
9668,民,NOUN
9669,七,NUM
9670,年,NOUN
9671,亦,ADV
9672,可,AUX
9673,以,VERB
9674,即,VERB
9675,戎,NOUN
9676,矣,PART
9677,子,NOUN
9678,曰,VERB
9679,以,ADV
9680,不,ADV
9681,教,VERB
9682,民,NOUN
9683,戰,VERB
9684,是,PRON
9685,謂,VERB
9686,棄,VERB
9687,之,PRON
9688,憲,PROPN
9689,問,VERB
9690,第,NOUN
9691,十四,NUM
9692,憲,PROPN
9693,問,VERB
9694,恥,NOUN
9695,子,NOUN
9696,曰,VERB
9697,邦,NOUN
9698,有,VERB
9699,道,NOUN
9700,穀,NOUN
9701,邦,NOUN
9702,無,VERB
9703,道,NOUN
9704,穀,NOUN
9705,恥,NOUN
9706,也,PART
9707,克,ADV
9708,伐,VERB
9709,怨,NOUN
9710,欲,AUX
9711,不,ADV
9712,行,VERB
9713,焉,PART
9714,可,AUX
9715,以,VERB
9716,為,VERB
9717,仁,NOUN
9718,矣,PART
9719,子,NOUN
9720,曰,VERB
9721,可,AUX
9722,以,VERB
9723,為,VERB
9724,難,VERB
9725,矣,PART
9726,仁,ADV
9727,則,ADV
9728,吾,PRON
9729,不,ADV
9730,知,VERB
9731,也,PART
9732,子,NOUN
9733,曰,VERB
9734,士,NOUN
9735,而,CCONJ
9736,懷,VERB
9737,居,VERB
9738,不,ADV
9739,足,AUX
9740,以,VERB
9741,為,AUX
9742,士,NOUN
9743,矣,PART
9744,子,NOUN
9745,曰,VERB
9746,邦,NOUN
9747,有,VERB
9748,道,NOUN
9749,危,VERB
9750,言,NOUN
9751,危,VERB
9752,行,VERB
9753,邦,NOUN
9754,無,VERB
9755,道,NOUN
9756,危,VERB
9757,行,VERB
9758,言,VERB
9759,孫,NOUN
9760,子,NOUN
9761,曰,VERB
9762,有,VERB
9763,德,NOUN
9764,者,PART
9765,必,ADV
9766,有,VERB
9767,言,NOUN
9768,有,VERB
9769,言,NOUN
9770,者,PART
9771,不,ADV
9772,必,ADV
9773,有,VERB
9774,德,NOUN
9775,仁,NOUN
9776,者,PART
9777,必,ADV
9778,有,VERB
9779,勇,NOUN
9780,勇,NOUN
9781,者,PART
9782,不,ADV
9783,必,ADV
9784,有,VERB
9785,仁,NOUN
9786,南,NOUN
9787,宮,PROPN
9788,适,PROPN
9789,問,VERB
9790,於,ADP
9791,孔子,PROPN
9792,曰,VERB
9793,羿,PROPN
9794,善,ADV
9795,射,VERB
9796,奡,NOUN
9797,盪,VERB
9798,舟,NOUN
9799,俱,ADV
9800,不,ADV
9801,得,VERB
9802,其,PRON
9803,死,NOUN
9804,然,ADV
9805,禹,PROPN
9806,稷,NOUN
9807,躬,NOUN
9808,稼,VERB
9809,而,CCONJ
9810,有,VERB
9811,天,NOUN
9812,下,NOUN
9813,夫子,NOUN
9814,不,ADV
9815,答,VERB
9816,南,NOUN
9817,宮,NOUN
9818,适,NOUN
9819,出,VERB
9820,子,NOUN
9821,曰,VERB
9822,君子,NOUN
9823,哉,PART
9824,若,VERB
9825,人,NOUN
9826,尚,VERB
9827,德,NOUN
9828,哉,PART
9829,若,VERB
9830,人,NOUN
9831,子,NOUN
9832,曰,VERB
9833,君子,NOUN
9834,而,CCONJ
9835,不,ADV
9836,仁,VERB
9837,者,PART
9838,有,VERB
9839,矣,PART
9840,夫,PART
9841,未,ADV
9842,有,VERB
9843,小,VERB
9844,人,NOUN
9845,而,CCONJ
9846,仁,VERB
9847,者,PART
9848,也,PART
9849,子,NOUN
9850,曰,VERB
9851,愛,VERB
9852,之,PRON
9853,能,AUX
9854,勿,ADV
9855,勞,VERB
9856,乎,PART
9857,忠,NOUN
9858,焉,ADV
9859,能,AUX
9860,勿,ADV
9861,誨,VERB
9862,乎,PART
9863,子,NOUN
9864,曰,VERB
9865,為,ADP
9866,命,NOUN
9867,裨,NOUN
9868,諶,VERB
9869,草,NOUN
9870,創,VERB
9871,之,PRON
9872,世叔,PROPN
9873,討,VERB
9874,論,VERB
9875,之,PRON
9876,行,VERB
9877,人,NOUN
9878,子,NOUN
9879,羽,PROPN
9880,修,VERB
9881,飾,VERB
9882,之,PRON
9883,東,NOUN
9884,里,NOUN
9885,子,NOUN
9886,產,NOUN
9887,潤,VERB
9888,色,VERB
9889,之,PRON
9890,或,PRON
9891,問,VERB
9892,子產,PROPN
9893,子,NOUN
9894,曰,VERB
9895,惠,VERB
9896,人,NOUN
9897,也,PART
9898,問,VERB
9899,子西,PROPN
9900,曰,VERB
9901,彼,PRON
9902,哉,PART
9903,彼,PRON
9904,哉,PART
9905,問,VERB
9906,管,PROPN
9907,仲,PROPN
9908,曰,VERB
9909,人,NOUN
9910,也,PART
9911,奪,VERB
9912,伯,PROPN
9913,氏,NOUN
9914,駢,NOUN
9915,邑,NOUN
9916,三百,NUM
9917,飯,NOUN
9918,疏,VERB
9919,食,NOUN
9920,沒,VERB
9921,齒,NOUN
9922,無,VERB
9923,怨,VERB
9924,言,NOUN
9925,子,NOUN
9926,曰,VERB
9927,貧,VERB
9928,而,CCONJ
9929,無,VERB
9930,怨,NOUN
9931,難,ADV
9932,富,VERB
9933,而,CCONJ
9934,無,VERB
9935,驕,VERB
9936,易,VERB
9937,子,NOUN
9938,曰,VERB
9939,孟,PROPN
9940,公,NOUN
9941,綽,PROPN
9942,為,ADP
9943,趙,PROPN
9944,魏,PROPN
9945,老,VERB
9946,則,ADV
9947,優,VERB
9948,不,ADV
9949,可,AUX
9950,以,VERB
9951,為,AUX
9952,滕,PROPN
9953,薛,PROPN
9954,大,VERB
9955,夫,NOUN
9956,子路,PROPN
9957,問,VERB
9958,成,VERB
9959,人,NOUN
9960,子,NOUN
9961,曰,VERB
9962,若,VERB
9963,臧,PROPN
9964,武仲,PROPN
9965,之,SCONJ
9966,知,VERB
9967,公,NOUN
9968,綽,PROPN
9969,之,SCONJ
9970,不,ADV
9971,欲,VERB
9972,卞,PROPN
9973,莊,PROPN
9974,子,NOUN
9975,之,SCONJ
9976,勇,NOUN
9977,冉,PROPN
9978,求,PROPN
9979,之,SCONJ
9980,藝,NOUN
9981,文,NOUN
9982,之,SCONJ
9983,以,VERB
9984,禮,NOUN
9985,樂,NOUN
9986,亦,ADV
9987,可,AUX
9988,以,VERB
9989,為,VERB
9990,成,VERB
9991,人,NOUN
9992,矣,PART
9993,曰,VERB
9994,今,NOUN
9995,之,SCONJ
9996,成,VERB
9997,人,NOUN
9998,者,PART
9999,何,ADV
10000,必,ADV
10001,然,VERB
10002,見,VERB
10003,利,NOUN
10004,思,VERB
10005,義,NOUN
10006,見,VERB
10007,危,VERB
10008,授,VERB
10009,命,NOUN
10010,久,VERB
10011,要,NOUN
10012,不,ADV
10013,忘,VERB
10014,平,VERB
10015,生,NOUN
10016,之,SCONJ
10017,言,NOUN
10018,亦,ADV
10019,可,AUX
10020,以,VERB
10021,為,VERB
10022,成,VERB
10023,人,NOUN
10024,矣,PART
10025,子,NOUN
10026,問,VERB
10027,公叔,PROPN
10028,文子,PROPN
10029,於,ADP
10030,公明,PROPN
10031,賈,PROPN
10032,曰,VERB
10033,信,VERB
10034,乎,PART
10035,夫子,NOUN
10036,不,ADV
10037,言,VERB
10038,不,ADV
10039,笑,VERB
10040,不,ADV
10041,取,VERB
10042,乎,PART
10043,公明,PROPN
10044,賈,PROPN
10045,對,ADV
10046,曰,VERB
10047,以,ADV
10048,告,VERB
10049,者,PART
10050,過,VERB
10051,也,PART
10052,夫子,NOUN
10053,時,NOUN
10054,然,ADV
10055,後,NOUN
10056,言,VERB
10057,人,NOUN
10058,不,ADV
10059,厭,VERB
10060,其,PRON
10061,言,NOUN
10062,樂,NOUN
10063,然,ADV
10064,後,NOUN
10065,笑,VERB
10066,人,NOUN
10067,不,ADV
10068,厭,VERB
10069,其,PRON
10070,笑,VERB
10071,義,NOUN
10072,然,ADV
10073,後,NOUN
10074,取,VERB
10075,人,NOUN
10076,不,ADV
10077,厭,VERB
10078,其,PRON
10079,取,VERB
10080,子,NOUN
10081,曰,VERB
10082,其,PRON
10083,然,ADV
10084,豈,ADV
10085,其,PRON
10086,然,VERB
10087,乎,PART
10088,子,NOUN
10089,曰,VERB
10090,臧,PROPN
10091,武仲,PROPN
10092,以,VERB
10093,防,PROPN
10094,求,VERB
10095,為,AUX
10096,後,NOUN
10097,於,ADP
10098,魯,PROPN
10099,雖,ADV
10100,曰,VERB
10101,不,ADV
10102,要,VERB
10103,君,NOUN
10104,吾,PRON
10105,不,ADV
10106,信,VERB
10107,也,PART
10108,子,NOUN
10109,曰,VERB
10110,晉,PROPN
10111,文,PROPN
10112,公,NOUN
10113,譎,VERB
10114,而,CCONJ
10115,不,ADV
10116,正,VERB
10117,齊,PROPN
10118,桓,PROPN
10119,公,NOUN
10120,正,VERB
10121,而,CCONJ
10122,不,ADV
10123,譎,VERB
10124,子路,PROPN
10125,曰,VERB
10126,桓,PROPN
10127,公,NOUN
10128,殺,VERB
10129,公,NOUN
10130,子,NOUN
10131,糾,PROPN
10132,召,VERB
10133,忽,ADV
10134,死,VERB
10135,之,PRON
10136,管,PROPN
10137,仲,PROPN
10138,不,ADV
10139,死,VERB
10140,曰,VERB
10141,未,ADV
10142,仁,VERB
10143,乎,PART
10144,子,NOUN
10145,曰,VERB
10146,桓,PROPN
10147,公,NOUN
10148,九,NUM
10149,合,VERB
10150,諸,NOUN
10151,侯,NOUN
10152,不,ADV
10153,以,VERB
10154,兵,NOUN
10155,車,NOUN
10156,管,PROPN
10157,仲,PROPN
10158,之,SCONJ
10159,力,NOUN
10160,也,PART
10161,如,VERB
10162,其,PRON
10163,仁,NOUN
10164,如,VERB
10165,其,PRON
10166,仁,NOUN
10167,子貢,PROPN
10168,曰,VERB
10169,管,PROPN
10170,仲,PROPN
10171,非,ADV
10172,仁,VERB
10173,者,PART
10174,與,ADP
10175,桓,PROPN
10176,公,NOUN
10177,殺,VERB
10178,公,NOUN
10179,子,NOUN
10180,糾,PROPN
10181,不,ADV
10182,能,AUX
10183,死,VERB
10184,又,ADV
10185,相,VERB
10186,之,PRON
10187,子,NOUN
10188,曰,VERB
10189,管,PROPN
10190,仲,PROPN
10191,相,VERB
10192,桓,PROPN
10193,公,NOUN
10194,霸,VERB
10195,諸,NOUN
10196,侯,NOUN
10197,一,NUM
10198,匡,VERB
10199,天,NOUN
10200,下,NOUN
10201,民,NOUN
10202,到,VERB
10203,于,ADP
10204,今,NOUN
10205,受,VERB
10206,其,PRON
10207,賜,NOUN
10208,微,VERB
10209,管,PROPN
10210,仲,PROPN
10211,吾,PRON
10212,其,PART
10213,被,VERB
10214,髮,NOUN
10215,左,NOUN
10216,衽,NOUN
10217,矣,PART
10218,豈,ADV
10219,若,VERB
10220,匹,VERB
10221,夫,NOUN
10222,匹,VERB
10223,婦,NOUN
10224,之,SCONJ
10225,為,VERB
10226,諒,VERB
10227,也,PART
10228,自,PRON
10229,經,VERB
10230,於,ADP
10231,溝,NOUN
10232,瀆,NOUN
10233,而,CCONJ
10234,莫,ADV
10235,之,PRON
10236,知,VERB
10237,也,PART
10238,公叔,PROPN
10239,文子,PROPN
10240,之,SCONJ
10241,臣,NOUN
10242,大,VERB
10243,夫,NOUN
10244,僎,NOUN
10245,與,ADP
10246,文子,PROPN
10247,同,ADV
10248,升,VERB
10249,諸,NOUN
10250,公,NOUN
10251,子,NOUN
10252,聞,VERB
10253,之,PRON
10254,曰,VERB
10255,可,AUX
10256,以,VERB
10257,為,VERB
10258,矣,PART
10259,子,PRON
10260,言,VERB
10261,衛,PROPN
10262,靈,PROPN
10263,公,NOUN
10264,之,SCONJ
10265,無,VERB
10266,道,NOUN
10267,也,PART
10268,康子,PROPN
10269,曰,VERB
10270,夫,PART
10271,如,VERB
10272,是,PRON
10273,奚,PRON
10274,而,CCONJ
10275,不,ADV
10276,喪,VERB
10277,孔子,PROPN
10278,曰,VERB
10279,仲叔,PROPN
10280,圉,NOUN
10281,治,VERB
10282,賓,NOUN
10283,客,NOUN
10284,祝,NOUN
10285,鮀,PROPN
10286,治,VERB
10287,宗,NOUN
10288,廟,NOUN
10289,王,NOUN
10290,孫,PROPN
10291,賈,PROPN
10292,治,VERB
10293,軍,NOUN
10294,旅,NOUN
10295,夫,PART
10296,如,VERB
10297,是,PRON
10298,奚,ADV
10299,其,PRON
10300,喪,NOUN
10301,子,NOUN
10302,曰,VERB
10303,其,PRON
10304,言,NOUN
10305,之,PRON
10306,不,ADV
10307,怍,VERB
10308,則,ADV
10309,為,VERB
10310,之,PRON
10311,也,PART
10312,難,VERB
10313,陳,PROPN
10314,成子,PROPN
10315,弒,VERB
10316,簡,PROPN
10317,公,NOUN
10318,孔子,PROPN
10319,沐,VERB
10320,浴,VERB
10321,而,CCONJ
10322,朝,VERB
10323,告,VERB
10324,於,ADP
10325,哀,VERB
10326,公,NOUN
10327,曰,VERB
10328,陳,PROPN
10329,恆,PROPN
10330,弒,VERB
10331,其,PRON
10332,君,NOUN
10333,請,VERB
10334,討,VERB
10335,之,PRON
10336,公,NOUN
10337,曰,VERB
10338,告,VERB
10339,夫,PRON
10340,三,NUM
10341,子,NOUN
10342,孔子,PROPN
10343,曰,VERB
10344,以,VERB
10345,吾,PRON
10346,從,VERB
10347,大,VERB
10348,夫,NOUN
10349,之,SCONJ
10350,後,NOUN
10351,不,ADV
10352,敢,AUX
10353,不,ADV
10354,告,VERB
10355,也,PART
10356,君,NOUN
10357,曰,VERB
10358,告,VERB
10359,夫,PRON
10360,三,NUM
10361,子,NOUN
10362,者,PART
10363,之,SCONJ
10364,三,NUM
10365,子,NOUN
10366,告,VERB
10367,不,ADV
10368,可,VERB
10369,孔子,PROPN
10370,曰,VERB
10371,以,VERB
10372,吾,PRON
10373,從,VERB
10374,大,VERB
10375,夫子,NOUN
10376,後,NOUN
10377,不,ADV
10378,敢,AUX
10379,不,ADV
10380,告,VERB
10381,也,PART
10382,子路,PROPN
10383,問,VERB
10384,事,NOUN
10385,君子,NOUN
10386,曰,VERB
10387,勿,ADV
10388,欺,VERB
10389,也,PART
10390,而,CCONJ
10391,犯,VERB
10392,之,PRON
10393,子,NOUN
10394,曰,VERB
10395,君子,NOUN
10396,上,NOUN
10397,達,VERB
10398,小,VERB
10399,人,NOUN
10400,下,VERB
10401,達,VERB
10402,子,NOUN
10403,曰,VERB
10404,古,NOUN
