,TOKEN,POS
81280,宣子,PROPN
81281,曰,VERB
81282,我,PRON
81283,丧,VERB
81284,陈,VERB
81285,矣,PART
81286,楚,PROPN
81287,人,NOUN
81288,讨,PROPN
81289,贰,PROPN
81290,而,CCONJ
81291,立,VERB
81292,子,NOUN
81293,囊,PROPN
81294,必,ADV
81295,改,VERB
81296,行,VERB
81297,而,CCONJ
81298,疾,VERB
81299,讨,NOUN
81300,陈,NOUN
81301,陈,NOUN
81302,近,VERB
81303,于,ADP
81304,楚,PROPN
81305,民,NOUN
81306,朝,NOUN
81307,夕,NOUN
81308,急,ADV
81309,能,AUX
81310,无,VERB
81311,往,VERB
81312,乎,PART
81313,有,VERB
81314,陈,NOUN
81315,非,ADV
81316,吾,PRON
81317,事,NOUN
81318,也,PART
81319,无,VERB
81320,之,PRON
81321,而,CCONJ
81322,后,NOUN
81323,可,VERB
81324,冬,NOUN
81325,诸,NOUN
81326,侯,NOUN
81327,戍,VERB
81328,陈,NOUN
81329,子,NOUN
81330,囊,NOUN
81331,伐,VERB
81332,陈,PROPN
81333,十一,NUM
81334,月,NOUN
81335,甲午,NUM
81336,会,VERB
81337,于,ADP
81338,城,NOUN
81339,棣,NOUN
81340,以,ADV
81341,救,VERB
81342,之,PRON
81343,季,PROPN
81344,文子,PROPN
81345,卒,VERB
81346,大,VERB
81347,夫,NOUN
81348,入,VERB
81349,敛,PROPN
81350,公,NOUN
81351,在,VERB
81352,位,NOUN
81353,宰,NOUN
81354,庀,NOUN
81355,家,NOUN
81356,器,NOUN
81357,为,ADV
81358,葬,VERB
81359,备,NOUN
81360,无,NOUN
81361,衣,NOUN
81362,帛,NOUN
81363,之,PRON
81364,妾,NOUN
81365,无,NOUN
81366,食,VERB
81367,粟,NOUN
81368,之,SCONJ
81369,马,NOUN
81370,无,ADV
81371,藏,VERB
81372,金,NOUN
81373,玉,NOUN
81374,无,VERB
81375,重,VERB
81376,器,NOUN
81377,备,VERB
81378,君子,NOUN
81379,是,PRON
81380,以,VERB
81381,知,VERB
81382,季,PROPN
81383,文子,PROPN
81384,之,PRON
81385,忠,NOUN
81386,于,ADP
81387,公,NOUN
81388,室,NOUN
81389,也,PART
81390,相,VERB
81391,三,NUM
81392,君,NOUN
81393,矣,PART
81394,而,CCONJ
81395,无,NOUN
81396,私,VERB
81397,积,NOUN
81398,可,AUX
81399,不,ADV
81400,谓,VERB
81401,忠,NOUN
81402,乎,PART
81403,襄,PROPN
81404,公,NOUN
81405,六,NUM
81406,年,NOUN
81407,【,NUM
81408,经】,NOUN
81409,六,NUM
81410,年,NOUN
81411,春,NOUN
81412,王,NOUN
81413,三,NUM
81414,月,NOUN
81415,壬午,NUM
81416,杞,PROPN
81417,伯,NOUN
81418,姑容,PROPN
81419,卒,VERB
81420,夏,PROPN
81421,宋,PROPN
81422,华,NOUN
81423,弱,VERB
81424,来,NOUN
81425,奔,VERB
81426,秋,NOUN
81427,杞,PROPN
81428,葬,VERB
81429,桓,PROPN
81430,公,NOUN
81431,滕,PROPN
81432,子,NOUN
81433,来,PROPN
81434,朝,NOUN
81435,莒,PROPN
81436,人,NOUN
81437,灭,PROPN
81438,鄫,PROPN
81439,冬,NOUN
81440,叔,NOUN
81441,孙,PROPN
81442,豹,PROPN
81443,如,VERB
81444,邾季,PROPN
81445,孙,PROPN
81446,宿,VERB
81447,如,VERB
81448,晋十,NUM
81449,有,ADP
81450,二,NUM
81451,月,NOUN
81452,齐,NOUN
81453,侯,NOUN
81454,灭,NOUN
81455,莱,NOUN
81456,【,NOUN
81457,传,NOUN
81458,】,NOUN
81459,六,NUM
81460,年,NOUN
81461,春,NOUN
81462,杞,PROPN
81463,桓,PROPN
81464,公,NOUN
81465,卒,VERB
81466,始,ADV
81467,赴,VERB
81468,以,VERB
81469,名,NOUN
81470,同,VERB
81471,盟,NOUN
81472,故,NOUN
81473,也,PART
81474,宋,PROPN
81475,华,NOUN
81476,弱,VERB
81477,与,NOUN
81478,乐,NOUN
81479,辔,NOUN
81480,少,VERB
81481,相,ADV
81482,狎,VERB
81483,长,NOUN
81484,相,ADV
81485,优,VERB
81486,又,ADV
81487,相,ADV
81488,谤,VERB
81489,也,PART
81490,子,NOUN
81491,荡,PROPN
81492,怒,VERB
81493,以,VERB
81494,弓,NOUN
81495,梏,NOUN
81496,华,NOUN
81497,弱,VERB
81498,于,ADP
81499,朝平,PROPN
81500,公,NOUN
81501,见,VERB
81502,之,PRON
81503,曰,VERB
81504,司武,NOUN
81505,而,CCONJ
81506,梏,VERB
81507,于,ADP
81508,朝,NOUN
81509,难,ADV
81510,以,VERB
81511,胜,VERB
81512,矣,PART
81513,遂,ADV
81514,逐,VERB
81515,之,PRON
81516,夏,PROPN
81517,宋,PROPN
81518,华,NOUN
81519,弱,VERB
81520,来,PROPN
81521,奔,VERB
81522,司城,PROPN
81523,子罕,PROPN
81524,曰,VERB
81525,同,VERB
81526,罪,NOUN
81527,异,NOUN
81528,罚,NOUN
81529,非,ADV
81530,刑,NOUN
81531,也,PART
81532,专,NOUN
81533,戮,VERB
81534,于,ADP
81535,朝,NOUN
81536,罪,NOUN
81537,孰,PRON
81538,大,VERB
81539,焉,PART
81540,亦,ADV
81541,逐,VERB
81542,子,NOUN
81543,荡,NOUN
81544,子,NOUN
81545,荡,PROPN
81546,射,VERB
81547,子罕,PROPN
81548,之,SCONJ
81549,门,NOUN
81550,曰,VERB
81551,几,NOUN
81552,日,NOUN
81553,而,CCONJ
81554,不,ADV
81555,我,PRON
81556,従,PROPN
81557,子罕,PROPN
81558,善,VERB
81559,之,PRON
81560,如,VERB
81561,初,NOUN
81562,秋,NOUN
81563,滕,PROPN
81564,成,PROPN
81565,公,NOUN
81566,来,VERB
81567,朝,NOUN
81568,始,ADV
81569,朝,VERB
81570,公,NOUN
81571,也,PART
81572,莒,PROPN
81573,人,NOUN
81574,灭,NOUN
81575,鄫,NOUN
81576,鄫,NOUN
81577,恃,VERB
81578,赂,NOUN
81579,也,PART
81580,冬,NOUN
81581,穆,PROPN
81582,叔,NOUN
81583,如,VERB
81584,邾聘,PROPN
81585,且,ADV
81586,修,VERB
81587,平,VERB
81588,晋,NOUN
81589,人,NOUN
81590,以,VERB
81591,鄫,NOUN
81592,故,ADV
81593,来,PROPN
81594,讨,NOUN
81595,曰,VERB
81596,何,ADV
81597,故,NOUN
81598,亡,VERB
81599,鄫,NOUN
81600,季,PROPN
81601,武子,PROPN
81602,如,VERB
81603,晋,PROPN
81604,见,PROPN
81605,且,ADV
81606,听,VERB
81607,命,NOUN
81608,十一,NUM
81609,月,NOUN
81610,齐,NOUN
81611,侯,NOUN
81612,灭,NOUN
81613,莱,NOUN
81614,莱,NOUN
81615,恃,VERB
81616,谋,NOUN
81617,也,PART
81618,于,VERB
81619,郑子,PROPN
81620,国,NOUN
81621,之,SCONJ
81622,来,NOUN
81623,聘,VERB
81624,也,PART
81625,四,NUM
81626,月,NOUN
81627,晏,PROPN
81628,弱,VERB
81629,城,NOUN
81630,东,NOUN
81631,阳,NOUN
81632,而,CCONJ
81633,遂,ADV
81634,围,NOUN
81635,莱,NOUN
81636,甲寅,PROPN
81637,堙,NOUN
81638,之,SCONJ
81639,环,NOUN
81640,城,NOUN
81641,傅,NOUN
81642,于,ADP
81643,堞,NOUN
81644,及,VERB
81645,杞,PROPN
81646,桓,PROPN
81647,公,NOUN
81648,卒,VERB
81649,之,PRON
81650,月,NOUN
81651,乙,NUM
81652,未,ADV
81653,王,PROPN
81654,湫,PROPN
81655,帅,NOUN
81656,师,PROPN
81657,及,ADP
81658,正,VERB
81659,舆,NOUN
81660,子,NOUN
81661,棠,PROPN
81662,人,NOUN
81663,军,NOUN
81664,齐,NOUN
81665,师,NOUN
81666,齐,NOUN
81667,师,NOUN
81668,大,VERB
81669,败,NOUN
81670,之,SCONJ
81671,丁,NOUN
81672,未,ADV
81673,入,VERB
81674,莱,NOUN
81675,莱,NOUN
81676,共,PROPN
81677,公,NOUN
81678,浮,VERB
81679,柔,VERB
81680,奔,VERB
81681,棠正,PROPN
81682,舆,NOUN
81683,子,NOUN
81684,王,PROPN
81685,湫,PROPN
81686,奔,VERB
81687,莒,PROPN
81688,莒,PROPN
81689,人,NOUN
81690,杀,VERB
81691,之,PRON
81692,四,NUM
81693,月,NOUN
81694,陈,NOUN
81695,无,NOUN
81696,宇献,PROPN
81697,莱,PROPN
81698,宗,NOUN
81699,器,NOUN
81700,于,ADP
81701,襄宫,PROPN
81702,晏,VERB
81703,弱,VERB
81704,围,NOUN
81705,棠,NOUN
81706,十一,NUM
81707,月,NOUN
81708,丙,NUM
81709,辰,NOUN
81710,而,CCONJ
81711,灭,VERB
81712,之,PRON
81713,迁,NOUN
81714,莱,NOUN
81715,于,ADP
81716,郳,NOUN
81717,高,VERB
81718,厚,VERB
81719,崔,PROPN
81720,杼,PROPN
81721,定,VERB
81722,其,PRON
81723,田,NOUN
81724,襄,PROPN
81725,公,NOUN
81726,七,NUM
81727,年,NOUN
81728,【,NOUN
81729,经,NOUN
81730,】,NOUN
81731,七,NUM
81732,年,NOUN
81733,春,NOUN
81734,郯,NOUN
81735,子,NOUN
81736,来,PROPN
81737,朝,NOUN
81738,夏,NOUN
81739,四,NUM
81740,月,NOUN
81741,三,NUM
81742,卜,VERB
81743,郊,NOUN
81744,不,ADV
81745,従,VERB
81746,乃,ADV
81747,免,VERB
81748,牲,NOUN
81749,小,VERB
81750,邾子,PROPN
81751,来,NOUN
81752,朝,NOUN
81753,城,NOUN
81754,费,NOUN
81755,秋,NOUN
81756,季,PROPN
81757,孙,PROPN
81758,宿,VERB
81759,如,VERB
81760,卫,NOUN
81761,八,NUM
81762,月,NOUN
81763,螽,NUM
81764,冬,NOUN
81765,十,NUM
81766,月,NOUN
81767,卫,NOUN
81768,侯,NOUN
81769,使,VERB
81770,孙,PROPN
81771,林,PROPN
81772,父,NOUN
81773,来,NOUN
81774,聘,VERB
81775,壬戌,NOUN
81776,及,ADP
81777,孙,PROPN
81778,林,PROPN
81779,父,NOUN
81780,盟,NOUN
81781,楚,PROPN
81782,公,NOUN
81783,子,NOUN
81784,贞,PROPN
81785,帅,NOUN
81786,师,NOUN
81787,围,NOUN
81788,陈,NOUN
81789,十,NUM
81790,有,ADP
81791,二,NUM
81792,月,NOUN
81793,公,NOUN
81794,会,NOUN
81795,晋,PROPN
81796,侯,NOUN
81797,宋,PROPN
81798,公,NOUN
81799,陈,PROPN
81800,侯,NOUN
81801,卫,PROPN
81802,侯,NOUN
81803,曹,PROPN
81804,伯莒,PROPN
81805,子,NOUN
81806,邾子,PROPN
81807,于,ADP
81808,鄬,PROPN
81809,郑伯,PROPN
81810,髡,PROPN
81811,顽,ADV
81812,如,VERB
81813,会,NOUN
81814,未,ADV
81815,见,VERB
81816,诸,NOUN
81817,侯,NOUN
81818,丙戌,PROPN
81819,卒,VERB
81820,于,ADP
81821,鄵,PROPN
81822,陈,NOUN
81823,侯,NOUN
81824,逃,VERB
81825,归,NOUN
81826,【,NOUN
81827,传,NOUN
81828,】,NOUN
81829,七,NUM
81830,年,NOUN
81831,春,NOUN
81832,郯,NOUN
81833,子,NOUN
81834,来,NOUN
81835,朝,NOUN
81836,始,ADV
81837,朝,VERB
81838,公,NOUN
81839,也,PART
81840,夏,NOUN
81841,四,NUM
81842,月,NOUN
81843,三,NUM
81844,卜,VERB
81845,郊,NOUN
81846,不,ADV
81847,従,VERB
81848,乃,ADV
81849,免,VERB
81850,牲,NOUN
81851,孟,PROPN
81852,献子,PROPN
81853,曰,VERB
81854,吾,PRON
81855,乃,ADV
81856,今,NOUN
81857,而,CCONJ
81858,后,NOUN
81859,知,VERB
81860,有,VERB
81861,卜,VERB
81862,筮,NOUN
81863,夫,PART
81864,郊,NOUN
81865,祀,VERB
81866,后,NOUN
81867,稷,NOUN
81868,以,ADV
81869,祈,VERB
81870,农,NOUN
81871,事,NOUN
81872,也,PART
81873,是,PRON
81874,故,NOUN
81875,启,NOUN
81876,蛰,NOUN
81877,而,CCONJ
81878,郊,VERB
81879,郊,NOUN
81880,而,CCONJ
81881,后,NOUN
81882,耕,VERB
81883,今,NOUN
81884,既,ADV
81885,耕,VERB
81886,而,CCONJ
81887,卜,VERB
81888,郊,NOUN
81889,宜,VERB
81890,其,PRON
81891,不,ADV
81892,従,VERB
81893,也,PART
81894,南,NOUN
81895,遗,NOUN
81896,为,PROPN
81897,费,PROPN
81898,宰,NOUN
81899,叔仲,PROPN
81900,昭,PROPN
81901,伯,NOUN
81902,为隧,PROPN
81903,正,PROPN
81904,欲,AUX
81905,善,VERB
81906,季,PROPN
81907,氏,NOUN
81908,而,CCONJ
81909,求,VERB
81910,媚,VERB
81911,于,ADP
81912,南,NOUN
81913,遗,NOUN
81914,谓,NOUN
81915,遗,NOUN
81916,请,VERB
81917,城,NOUN
81918,费,NOUN
81919,吾,PRON
81920,多,VERB
81921,与,VERB
81922,而,CCONJ
81923,役,VERB
81924,故,ADV
81925,季,PROPN
81926,氏,NOUN
81927,城,NOUN
81928,费,NOUN
81929,小,VERB
81930,邾,NOUN
81931,穆,PROPN
81932,公,NOUN
81933,来,NOUN
81934,朝,NOUN
81935,亦,ADV
81936,始,ADV
81937,朝,VERB
81938,公,NOUN
81939,也,PART
81940,秋,NOUN
81941,季,PROPN
81942,武子,PROPN
81943,如,VERB
81944,卫,PROPN
81945,报,PROPN
81946,子叔,PROPN
81947,之,SCONJ
81948,聘,VERB
81949,且,ADV
81950,辞,NOUN
81951,缓,NOUN
81952,报,NOUN
81953,非,ADV
81954,贰,NOUN
81955,也,PART
81956,冬,NOUN
81957,十,NUM
81958,月,NOUN
81959,晋,NOUN
81960,韩,NOUN
81961,献子,PROPN
81962,告,VERB
81963,老,VERB
81964,公,NOUN
81965,族,NOUN
81966,穆子,PROPN
81967,有,VERB
81968,废,NOUN
81969,疾,NOUN
81970,将,ADV
81971,立,VERB
81972,之,PRON
81973,辞,PROPN
81974,曰,VERB
81975,《,NOUN
81976,诗,NOUN
81977,》,NOUN
81978,曰,VERB
81979,‘,NOUN
81980,岂,NOUN
81981,不,ADV
81982,夙,NOUN
81983,夜,NOUN
81984,谓,NOUN
81985,行,VERB
81986,多,VERB
81987,露,NOUN
81988,’,NOUN
81989,又,ADV
81990,曰,VERB
81991,‘,NOUN
81992,弗,ADV
81993,躬,NOUN
81994,弗,ADV
81995,亲,VERB
81996,庶,VERB
81997,民,NOUN
81998,弗,ADV
81999,信,VERB
82000,’,NOUN
82001,无,PRON
82002,忌,VERB
82003,不,ADV
82004,才,NOUN
82005,让,VERB
82006,其,PRON
82007,可,VERB
82008,乎,PART
82009,请,ADV
82010,立,VERB
82011,起,VERB
82012,也,PART
82013,与,VERB
82014,田,PROPN
82015,苏,PROPN
82016,游,VERB
82017,而,CCONJ
82018,曰,VERB
82019,好,VERB
82020,仁,NOUN
82021,《,NOUN
82022,诗,NOUN
82023,》,NOUN
82024,曰,VERB
82025,‘,PROPN
82026,靖,PROPN
82027,共,ADV
82028,尔,VERB
82029,位,NOUN
82030,好,VERB
82031,是,PRON
82032,正,VERB
82033,直,VERB
82034,神,NOUN
82035,之,SCONJ
82036,听,NOUN
82037,之,SCONJ
82038,介,NOUN
82039,尔,NOUN
82040,景,VERB
82041,福,NOUN
82042,’,NOUN
82043,恤,VERB
82044,民,NOUN
82045,为,SCONJ
82046,德,NOUN
82047,正,VERB
82048,直,VERB
82049,为,VERB
82050,正,VERB
82051,正,VERB
82052,曲,VERB
82053,为,PRON
82054,直,VERB
82055,参,VERB
82056,和,VERB
82057,为,SCONJ
82058,仁,NOUN
82059,如,VERB
82060,是,PRON
82061,则,VERB
82062,神,NOUN
82063,听,NOUN
82064,之,SCONJ
82065,介,NOUN
82066,福,NOUN
82067,降,VERB
82068,之,PRON
82069,立,VERB
82070,之,PRON
82071,不,ADV
82072,亦,ADV
82073,可,VERB
82074,乎,PART
82075,庚戌,PROPN
82076,使,VERB
82077,宣子,PROPN
82078,朝,NOUN
82079,遂,VERB
82080,老,VERB
82081,晋,PROPN
82082,侯,NOUN
82083,谓,PROPN
82084,韩,NOUN
82085,无,PROPN
82086,忌,VERB
82087,仁,NOUN
82088,使,NOUN
82089,掌,VERB
82090,公,NOUN
82091,族,NOUN
82092,大,VERB
82093,夫,NOUN
82094,卫,PROPN
82095,孙,PROPN
82096,文子,PROPN
82097,来,ADV
82098,聘,VERB
82099,且,ADV
82100,拜,VERB
82101,武子,PROPN
82102,之,SCONJ
82103,言,NOUN
82104,而,CCONJ
82105,寻,VERB
82106,孙,PROPN
82107,桓子,PROPN
82108,之,SCONJ
82109,盟,NOUN
82110,公,NOUN
82111,登,PROPN
82112,亦,ADV
82113,登,VERB
82114,叔孙,PROPN
82115,穆,PROPN
82116,子,NOUN
82117,相,NOUN
82118,趋,PROPN
82119,进,PROPN
82120,曰,VERB
82121,诸,NOUN
82122,侯,NOUN
82123,之,SCONJ
82124,会,NOUN
82125,寡,VERB
82126,君,NOUN
82127,未,ADV
82128,尝,VERB
82129,后,NOUN
82130,卫,VERB
82131,君,NOUN
82132,今,NOUN
82133,吾,PRON
82134,子,NOUN
82135,不,ADV
82136,后,VERB
82137,寡,VERB
82138,君,NOUN
82139,寡,VERB
82140,君,NOUN
82141,未,ADV
82142,知,VERB
82143,所,PART
82144,过,VERB
82145,吾,PRON
82146,子,NOUN
82147,其,PART
82148,少,VERB
82149,安,VERB
82150,孙,NOUN
82151,子,NOUN
82152,无,NOUN
82153,辞,NOUN
82154,亦,ADV
82155,无,VERB
82156,悛容,PROPN
82157,穆,PROPN
82158,叔,NOUN
82159,曰,VERB
82160,孙子,PROPN
82161,必,ADV
82162,亡,VERB
82163,为,ADP
82164,臣,NOUN
82165,而,CCONJ
82166,君,NOUN
82167,过,VERB
82168,而,CCONJ
82169,不,ADV
82170,悛,VERB
82171,亡,VERB
82172,之,SCONJ
82173,本,NOUN
82174,也,PART
82175,《,NOUN
82176,诗,NOUN
82177,》,NOUN
82178,曰,VERB
82179,‘,NOUN
82180,退,VERB
82181,食,VERB
82182,自,ADP
82183,公,NOUN
82184,委,VERB
82185,蛇,NOUN
82186,委,VERB
82187,蛇,NOUN
82188,’,NOUN
82189,谓,NOUN
82190,従,NOUN
82191,者,PART
82192,也,PART
82193,衡,VERB
82194,而,CCONJ
82195,委,VERB
82196,蛇,NOUN
82197,必,ADV
82198,折,VERB
82199,楚,PROPN
82200,子,NOUN
82201,囊,NOUN
82202,围,NOUN
82203,陈,NOUN
82204,会,NOUN
82205,于,ADP
82206,鄬,NOUN
82207,以,ADV
82208,救,VERB
82209,之,PRON
82210,郑僖,PROPN
82211,公,NOUN
82212,之,SCONJ
82213,为,NOUN
82214,大,VERB
82215,子,NOUN
82216,也,PART
82217,于,ADP
82218,成,VERB
82219,之,PRON
82220,十六,NUM
82221,年,NOUN
82222,与,PROPN
82223,子罕,PROPN
82224,适,NOUN
82225,晋,NOUN
82226,不,ADV
82227,礼,VERB
82228,焉,PART
82229,又,ADV
82230,与,VERB
82231,子,NOUN
82232,丰,PROPN
82233,适,PROPN
82234,楚,PROPN
82235,亦,ADV
82236,不,ADV
82237,礼,VERB
82238,焉,PART
82239,及,VERB
82240,其,PRON
82241,元,NOUN
82242,年,NOUN
82243,朝,VERB
82244,于,ADP
82245,晋,NOUN
82246,子,NOUN
82247,丰,VERB
82248,欲,AUX
82249,愬,VERB
82250,诸,NOUN
82251,晋,NOUN
82252,而,CCONJ
82253,废,VERB
82254,之,PRON
82255,子罕,PROPN
82256,止,VERB
82257,之,PRON
82258,及,VERB
82259,将,NOUN
82260,会,NOUN
82261,于,ADP
82262,鄬,NOUN
82263,子,NOUN
82264,驷,NOUN
82265,相,NOUN
82266,又,ADV
82267,不,ADV
82268,礼,VERB
82269,焉,PART
82270,侍,VERB
82271,者,PART
82272,谏,NOUN
82273,不,ADV
82274,听,VERB
82275,又,ADV
82276,谏,ADV
82277,杀,VERB
82278,之,PRON
82279,及,ADP
82280,鄵,NOUN
82281,子,NOUN
82282,驷,PROPN
82283,使,VERB
82284,贼,NOUN
82285,夜,NOUN
82286,弑,VERB
82287,僖,PROPN
82288,公,NOUN
82289,而,CCONJ
82290,以,VERB
82291,疟,NOUN
82292,疾,NOUN
82293,赴,VERB
82294,于,ADP
82295,诸,PROPN
82296,侯,NOUN
82297,简,PROPN
82298,公,NOUN
82299,生,VERB
82300,五,NUM
82301,年,NOUN
82302,奉,VERB
82303,而,CCONJ
82304,立,VERB
82305,之,PRON
82306,陈,PROPN
82307,人,NOUN
82308,患,VERB
82309,楚,PROPN
82310,庆,NOUN
82311,虎,NOUN
82312,庆寅,NOUN
82313,谓,NOUN
82314,楚,PROPN
82315,人,NOUN
82316,曰,VERB
82317,吾,PRON
82318,使,VERB
82319,公,NOUN
82320,子,NOUN
82321,黄,PROPN
82322,往,VERB
82323,而,CCONJ
82324,执,VERB
82325,之,PRON
82326,楚,PROPN
82327,人,NOUN
82328,従,VERB
82329,之,PRON
82330,二,NUM
82331,庆,NOUN
82332,使,VERB
82333,告,VERB
82334,陈,PROPN
82335,侯,NOUN
82336,于,ADP
82337,会,PROPN
82338,曰,VERB
82339,楚,PROPN
82340,人,NOUN
82341,执,VERB
82342,公,NOUN
82343,子,NOUN
82344,黄,PROPN
82345,矣,PART
82346,君,NOUN
82347,若,ADV
82348,不,ADV
82349,来,VERB
82350,群,NOUN
82351,臣,NOUN
82352,不,ADV
82353,忍,VERB
82354,社,NOUN
82355,稷,NOUN
82356,宗,NOUN
82357,庙,NOUN
82358,惧,NOUN
82359,有,VERB
82360,二,NUM
82361,图,NOUN
82362,陈,NOUN
82363,侯,NOUN
82364,逃,VERB
82365,归,NOUN
82366,襄,PROPN
82367,公,NOUN
82368,八,NUM
82369,年,NOUN
82370,【,NUM
82371,经】,NOUN
82372,八,NUM
82373,年,NOUN
82374,春,NOUN
82375,王,NOUN
82376,正,VERB
82377,月,NOUN
82378,公,NOUN
82379,如,VERB
82380,晋,PROPN
82381,夏,PROPN
82382,葬,VERB
82383,郑僖,PROPN
82384,公,NOUN
82385,郑,PROPN
82386,人,NOUN
82387,侵,VERB
82388,蔡,PROPN
82389,获,PROPN
82390,蔡,PROPN
82391,公,NOUN
82392,子,NOUN
82393,燮,PROPN
82394,季孙,PROPN
82395,宿,VERB
82396,会,NOUN
82397,晋,PROPN
82398,侯,NOUN
82399,郑,PROPN
82400,伯,NOUN
82401,齐,NOUN
82402,人,NOUN
82403,宋,PROPN
82404,人,NOUN
82405,卫,VERB
82406,人,NOUN
82407,邾,VERB
82408,人,NOUN
82409,于,ADP
82410,邢丘,PROPN
82411,公,NOUN
82412,至,VERB
82413,自,PRON
82414,晋,PROPN
82415,莒,PROPN
82416,人,NOUN
82417,伐,VERB
82418,我,PRON
82419,东,NOUN
82420,鄙,NOUN
82421,秋,NOUN
82422,九,NUM
82423,月,NOUN
82424,大,ADV
82425,雩,VERB
82426,冬,NOUN
82427,楚,PROPN
82428,公,NOUN
82429,子,NOUN
82430,贞,PROPN
82431,帅,PROPN
82432,师,PROPN
82433,伐,VERB
82434,郑,PROPN
82435,晋,PROPN
82436,侯,NOUN
82437,使,VERB
82438,士,NOUN
82439,匄,VERB
82440,来,NOUN
82441,聘,VERB
82442,【,NOUN
82443,传,NOUN
82444,】,NOUN
82445,八,NUM
82446,年,NOUN
82447,春,NOUN
82448,公,NOUN
82449,如,VERB
82450,晋,NOUN
82451,朝,NOUN
82452,且,ADV
82453,听,VERB
82454,朝,NOUN
82455,聘,VERB
82456,之,SCONJ
82457,数,NOUN
82458,郑,NOUN
82459,群,NOUN
82460,公,NOUN
82461,子,NOUN
82462,以,VERB
82463,僖,PROPN
82464,公,NOUN
82465,之,SCONJ
82466,死,NOUN
82467,也,PART
82468,谋子,PROPN
82469,驷,NOUN
82470,子,NOUN
82471,驷,PROPN
82472,先,VERB
82473,之,PRON
82474,夏,NOUN
82475,四,NUM
82476,月,NOUN
82477,庚辰,NUM
82478,辟,NOUN
82479,杀,PROPN
82480,子狐,PROPN
82481,子,NOUN
82482,熙,PROPN
82483,子,NOUN
82484,侯,PROPN
82485,子丁,PROPN
82486,孙,PROPN
82487,击,PROPN
82488,孙,PROPN
82489,恶,PROPN
82490,出,VERB
82491,奔,VERB
82492,卫,PROPN
82493,庚寅,NUM
82494,郑子,PROPN
82495,国,PROPN
82496,子耳,PROPN
82497,侵,VERB
82498,蔡,PROPN
82499,获,NOUN
82500,蔡,PROPN
82501,司,NOUN
82502,马,VERB
82503,公,NOUN
82504,子,NOUN
82505,燮,PROPN
82506,郑,NOUN
82507,人,NOUN
82508,皆,ADV
82509,喜,VERB
82510,唯,ADV
82511,子,NOUN
82512,产,NOUN
82513,不,ADV
82514,顺,VERB
82515,曰,VERB
82516,小,VERB
82517,国,NOUN
82518,无,VERB
82519,文,NOUN
82520,德,NOUN
82521,而,CCONJ
82522,有,VERB
82523,武,NOUN
82524,功,NOUN
82525,祸,NOUN
82526,莫,ADV
82527,大,VERB
82528,焉,PART
82529,楚,PROPN
82530,人,NOUN
82531,来,VERB
82532,讨,NOUN
82533,能,AUX
82534,勿,ADV
82535,従,VERB
82536,乎,PART
82537,従,PROPN
82538,之,SCONJ
82539,晋,NOUN
82540,师,PROPN
82541,必,ADV
82542,至,VERB
82543,晋,PROPN
82544,楚,PROPN
82545,伐,VERB
82546,郑,PROPN
82547,自,ADP
82548,今,NOUN
82549,郑,NOUN
82550,国,NOUN
82551,不,ADV
82552,四五,NUM
82553,年,NOUN
82554,弗,ADV
82555,得,VERB
82556,宁,VERB
82557,矣,PART
82558,子国,PROPN
82559,怒,VERB
82560,之,PRON
82561,曰,VERB
82562,尔,PRON
82563,何,ADV
82564,知,VERB
82565,国,NOUN
82566,有,VERB
82567,大,VERB
82568,命,NOUN
82569,而,CCONJ
82570,有,VERB
82571,正,VERB
82572,卿,NOUN
82573,童,NOUN
82574,子,NOUN
82575,言,VERB
82576,焉,ADV
82577,将,ADV
82578,为,ADV
82579,戮,VERB
82580,矣,PART
82581,五,NUM
82582,月,NOUN
82583,甲辰,NUM
82584,会,VERB
82585,于,ADP
82586,邢丘,PROPN
82587,以,ADV
82588,命,VERB
82589,朝,NOUN
82590,聘,VERB
82591,之,SCONJ
82592,数,NOUN
82593,使,VERB
82594,诸,NOUN
82595,侯,NOUN
82596,之,SCONJ
82597,大,VERB
82598,夫,NOUN
82599,听,NOUN
82600,命,VERB
82601,季,PROPN
82602,孙,PROPN
82603,宿,VERB
82604,齐,NOUN
82605,高,VERB
82606,厚,VERB
82607,宋,PROPN
82608,向,VERB
82609,戌,NUM
82610,卫,NOUN
82611,宁,VERB
82612,殖,VERB
82613,邾,VERB
82614,大,VERB
82615,夫,NOUN
82616,会,NOUN
82617,之,SCONJ
82618,郑,NOUN
82619,伯,NOUN
82620,献,NOUN
82621,捷,VERB
82622,于,ADP
82623,会,NOUN
82624,故,ADV
82625,亲,NOUN
82626,听,NOUN
82627,命,NOUN
82628,大,VERB
82629,夫,NOUN
82630,不,ADV
82631,书,VERB
82632,尊,VERB
82633,晋,PROPN
82634,侯,NOUN
82635,也,PART
82636,莒,PROPN
82637,人,NOUN
82638,伐,VERB
82639,我,PRON
82640,东,PROPN
82641,鄙,NOUN
82642,以,VERB
82643,疆,NOUN
82644,鄫,NOUN
82645,田,NOUN
82646,秋,NOUN
82647,九,NUM
82648,月,NOUN
82649,大,ADV
82650,雩,VERB
82651,旱,NOUN
82652,也,PART
82653,冬,NOUN
82654,楚,PROPN
82655,子,NOUN
82656,囊,NOUN
82657,伐,VERB
82658,郑,PROPN
82659,讨,VERB
82660,其,PRON
82661,侵,VERB
82662,蔡,PROPN
82663,也,PART
82664,子,NOUN
82665,驷,PROPN
